param_index,log_prob,snowline_rmse_m,snowline_mae_m,snowline_bias_m,snowline_n_years,snowline_passed,area_rmse_km2,area_mae_km2,area_bias_km2,area_n_checkpoints,area_passed,passed_both,MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,internal_lapse
31,-666.6023184729381,92.49817906421991,69.56662880386638,28.40210168286919,22,False,,,,0,False,False,6.930822239711284,-0.003813130790891013,0.0019475623261122554,0.0038951246522245108,0.0006229573513429829,1.7139542007584587,0.001046915169716646,-0.005
32,-666.6056413749911,92.27262530241924,69.43453551956082,29.462998963730524,22,False,,,,0,False,False,7.0310512053162135,-0.003864929218611928,0.0017858356951800797,0.0035716713903601593,0.0006414596859072922,1.701498116771485,0.001713930663406877,-0.005
33,-666.6080408031488,94.18543390006151,70.69063428105686,30.57669369518202,22,False,,,,0,False,False,6.941130819187342,-0.003765867346514949,0.0018623761936306142,0.0037247523872612283,0.0005974904704517516,1.7379623074694694,0.0014849611913176526,-0.005
34,-666.6087832233039,92.44314287323436,69.5399874751805,28.58151026096238,22,False,,,,0,False,False,7.0663557296544965,-0.003971101688508451,0.0018313241670380519,0.0036626483340761037,0.0005642611568515922,1.7607522703457013,0.0027786634565092443,-0.005
35,-666.6260181700072,91.22942744076292,68.71758465155892,29.575711370729092,22,False,,,,0,False,False,7.007598609305461,-0.003828649275916858,0.0017246618103856312,0.0034493236207712623,0.0007227262278638678,1.6289751647876525,0.0008847092896328498,-0.005
36,-666.6334452895253,92.45140792407443,69.55484320134775,28.55940657304983,22,False,,,,0,False,False,7.056805389634403,-0.003955538006459525,0.0018315829633576298,0.0036631659267152596,0.0005708387469102736,1.7559805640987123,0.0027877911349720235,-0.005
37,-666.6407369286438,91.24910898078575,68.72574776233114,29.705019907271062,22,False,,,,0,False,False,7.004964290937858,-0.003822566030166107,0.0017250518350025927,0.0034501036700051854,0.0007269584417776106,1.625951483462356,0.0008441594040613947,-0.005
38,-666.6477514901028,92.42540733984717,69.51927848210323,28.440016709662327,22,False,,,,0,False,False,6.938981220507229,-0.0038189947611824986,0.0019230150474506256,0.003846030094901251,0.0006279489391635816,1.7083984361301485,0.0016168914457681555,-0.005
39,-666.6518508621422,92.1862512745238,69.39711589075799,29.487423196303226,22,False,,,,0,False,False,7.014867746515933,-0.0038364254952091637,0.001766166897372508,0.003532333794745016,0.0006684986920491396,1.6785378457481077,0.002084912302780167,-0.005
40,-666.6527521878969,92.00633073177984,69.21401526406582,28.306219203850116,22,False,,,,0,False,False,7.072954833357542,-0.003990209363829775,0.001813319168696608,0.003626638337393216,0.0005638940447995223,1.756770488633057,0.0031578760214465563,-0.005
41,-666.6531437607115,91.14430996172574,68.69172900993141,29.519039824644288,22,False,,,,0,False,False,7.001130980024081,-0.003825789011928788,0.001732943625216512,0.003465887250433024,0.0007286392298206906,1.6237310552016113,0.0012185159714942716,-0.005
42,-666.6552277006107,92.33428500251895,69.42755191564625,28.639664630238133,22,False,,,,0,False,False,7.034516450631037,-0.003913792643017529,0.0018798237822418788,0.0037596475644837576,0.000600650102375566,1.736264358691802,0.0027802162265597175,-0.005
43,-666.6636663326453,92.91730828387104,69.84043420237654,29.882397163600327,22,False,,,,0,False,False,6.91943398361119,-0.0037655879516965986,0.0018558557457417741,0.0037117114914835482,0.0006441958990387367,1.6898881380680657,0.004112615347612868,-0.005
44,-666.6645031098175,92.24191027316603,69.32279094405745,29.825633056965867,22,False,,,,0,False,False,7.15512025743542,-0.004002133906448564,0.0015721646223647184,0.0031443292447294368,0.0005735466789946216,1.7473763490724368,0.0016331067623595215,-0.005
45,-666.6669980520245,92.77448088215118,69.73469585563016,29.018399602106953,22,False,,,,0,False,False,7.039239969240544,-0.003975134909985279,0.0018707778808429857,0.0037415557616859714,0.0005419785486364742,1.7711169832598554,0.004500561255141139,-0.005
46,-666.6707111772752,91.21485306340499,68.71999294515129,29.48803286568514,22,False,,,,0,False,False,7.018837804841549,-0.0038349906775425584,0.00170821689657342,0.00341643379314684,0.0007197360737941979,1.632697342417841,0.001228645619787425,-0.005
47,-666.6723143831578,92.50990554833275,69.56891095400185,29.60000541957421,22,False,,,,0,False,False,6.879607975827723,-0.0037362185234459766,0.0019508283180482827,0.0039016566360965655,0.000679417860991148,1.6634414778800533,0.004805242282523485,-0.005
48,-666.6724000392073,92.49238567967713,69.53574433550172,29.63317203807435,22,False,,,,0,False,False,6.877868083523075,-0.0037361147785976265,0.0019537795796088307,0.003907559159217661,0.0006819757752587871,1.6606391549158896,0.004923762781565894,-0.005
49,-666.6744831555035,92.42913467748129,69.51224704964517,28.616183343840394,22,False,,,,0,False,False,6.930400769430787,-0.0038113409578443046,0.0019166514233330575,0.003833302846666115,0.000628712173756073,1.7053758435641446,0.002068150318107539,-0.005
50,-666.6756149276234,92.25385707295952,69.37800865697176,30.633489540285783,22,False,,,,0,False,False,7.005843628303219,-0.0038383051216999016,0.0016569321068788305,0.003313864213757661,0.000664863117612867,1.662459985565477,0.0013974033494846894,-0.005
51,-666.6758654242631,92.50990554833275,69.56891095400185,29.60000541957421,22,False,,,,0,False,False,6.881178175024131,-0.0037392296317899803,0.0019494633557735714,0.003898926711547143,0.0006787923965836063,1.6636393832787009,0.004896279880873907,-0.005
52,-666.6849170692809,91.62867836748896,68.94356134324106,27.380175221129363,22,False,,,,0,False,False,7.022289165688839,-0.003966754375544553,0.001962858285036131,0.003925716570072262,0.0005727871310603745,1.7541413324399124,0.002475206574490643,-0.005
53,-666.686261416761,91.15821010119723,68.67059335517826,29.52963737397182,22,False,,,,0,False,False,7.01047974817145,-0.003829133271735759,0.0017146282876592846,0.003429256575318569,0.0007264403156795683,1.6261792611778887,0.0015563501013115821,-0.005
54,-666.6865645295593,91.57108248236226,68.86568884473456,27.74376984381912,22,False,,,,0,False,False,7.055917605297214,-0.003982311054127977,0.001928843342693561,0.003857686685387122,0.0005847521032777262,1.7463126440683552,0.0033039513205893774,-0.005
55,-666.6962149778959,92.46841249240337,69.53767497256223,30.59399773856735,22,False,,,,0,False,False,7.013588473731649,-0.003802160660189971,0.0016165760977686395,0.003233152195537279,0.0006772880357898323,1.6617698301045267,0.001859060247111763,-0.005
56,-666.7025601859546,92.94611298693577,69.83466000729106,29.720508976622476,22,False,,,,0,False,False,6.901648972667986,-0.0037965745115632905,0.001926070494490794,0.003852140988981588,0.0006200704926439928,1.7015142608439304,0.005688531651286151,-0.005
57,-666.7143002355615,94.89073514880272,71.15959209439147,30.698531283496013,22,False,,,,0,False,False,6.939689392714276,-0.003863722121404726,0.00198604883869814,0.00397209767739628,0.0005096013147313592,1.801471642465644,0.0001508687350875032,-0.005
58,-666.7150919582407,92.00551588529792,69.22482385136678,29.249259431963843,22,False,,,,0,False,False,7.0587650179932035,-0.0038990353556163744,0.0017389426834474057,0.0034778853668948114,0.0006337295057041756,1.7045552203053962,0.003914530025425276,-0.005
59,-666.7159376771024,90.63036273546737,68.28848293071962,28.805764424044003,22,False,,,,0,False,False,7.101896927932738,-0.004038070051593773,0.0018056085342917792,0.0036112170685835584,0.0006201127244123407,1.6997111000212293,0.0007553711422236438,-0.005
60,-666.7168068030978,91.0929572809384,68.60335735588704,29.502538934045695,22,False,,,,0,False,False,7.047658391446303,-0.0038592102057497467,0.0016361102629809437,0.0032722205259618875,0.0007145025189616255,1.6340503998477827,0.0015305783822848148,-0.005
61,-666.7274899860909,91.5750570089727,68.87547181280769,28.65942833248553,22,False,,,,0,False,False,7.082988381478602,-0.004012983526481778,0.0018133495611417918,0.0036266991222835836,0.0005759222198450652,1.7404959803590443,0.005338588491504988,-0.005
62,-666.7275356170876,90.3952416524377,68.18289985046822,28.82825000706453,22,False,,,,0,False,False,7.02767589344846,-0.003928748025429172,0.0018483325608431968,0.0036966651216863936,0.0007011769460978556,1.638566195502033,0.002370679404146619,-0.005
63,-666.730360251869,92.52518169991025,69.50802592733656,30.357866600072978,22,False,,,,0,False,False,6.851064301543908,-0.003757257523103964,0.001958906847834685,0.00391781369566937,0.00066665432612248,1.654700524855377,0.0018837990660696676,-0.005
64,-666.7342557661298,93.44353570975801,70.22665975508811,29.696674027126143,22,False,,,,0,False,False,6.952540457108863,-0.003832708463791092,0.001873148639869798,0.003746297279739596,0.0005758557079126184,1.7458308529167277,0.005315816924927304,-0.005
65,-666.7356253896365,91.15027404671109,68.56912622410319,29.167830983657606,22,False,,,,0,False,False,6.939557009309443,-0.0038627964915807053,0.001946464252613109,0.003892928505226218,0.0006747981628401452,1.6531508103894315,0.005556108075084776,-0.005
66,-666.738035490329,93.59058894139716,70.31566080093681,31.179355356676492,22,False,,,,0,False,False,6.8756684942232065,-0.0037079567445238433,0.0019117677997080688,0.0038235355994161377,0.0006656064314441953,1.6717364767256577,0.0021920268947903587,-0.005
67,-666.7382205068657,94.46445577126619,70.92392238682244,29.898038929843622,22,False,,,,0,False,False,6.935202506513508,-0.003856373532492445,0.0019507359466778532,0.0039014718933557064,0.0005188230178777406,1.7922555375739666,0.003617058923102545,-0.005
68,-666.7383828722609,92.54358051167478,69.515081863257,30.373435910677355,22,False,,,,0,False,False,6.846298402308522,-0.003751000437096469,0.0019606739178209412,0.0039213478356418825,0.0006681371013478039,1.6535481441870923,0.001853923546718081,-0.005
69,-666.7419275695277,94.91785615697302,71.18961683891874,30.764760971792704,22,False,,,,0,False,False,6.938027891040981,-0.003861968954932163,0.001987179377744047,0.003974358755488094,0.0005080645020687865,1.8026948476290532,6.545322982972474e-05,-0.005
70,-666.7498515478134,91.90962920022531,69.03406401316202,29.55171622342738,22,False,,,,0,False,False,7.11708712993165,-0.003969838495276256,0.0016165483015378472,0.0032330966030756944,0.0006015963494500797,1.7215558260113468,0.004284120725990848,-0.005
71,-666.7518829420405,91.90570456490833,69.03783288381709,29.538783524739404,22,False,,,,0,False,False,7.117125171865337,-0.003969056605641557,0.0016147559421910158,0.0032295118843820316,0.0006031400101514815,1.7204299566413697,0.004299051362945424,-0.005
72,-666.754332220709,94.27743852220081,70.71683295692519,30.904899458102626,22,False,,,,0,False,False,6.938825206430027,-0.003813562362203232,0.001925013411945192,0.003850026823890384,0.000568499478554766,1.7530477373281435,0.0026705257934265553,-0.005
73,-666.7545475893892,94.0091288878754,70.60675028890286,29.60168502611224,22,False,,,,0,False,False,6.949689592436508,-0.0038458331150458117,0.001909393776835955,0.00381878755367191,0.0005463300444421912,1.7716228890194088,0.005168964306955097,-0.005
74,-666.755991931778,92.23744790938181,69.31427604481738,29.69069818535064,22,False,,,,0,False,False,7.044497052928985,-0.003864080612435458,0.0016229427903970584,0.003245885580794117,0.0006389441902067658,1.693130207263734,0.001781262945183975,-0.005
75,-666.7634522874852,92.22642095990031,69.34765138184201,28.50431570460606,22,False,,,,0,False,False,7.02742794985353,-0.0039028643321073545,0.0018764609872638117,0.0037529219745276233,0.0006114665204889911,1.7276151467886218,0.003764594453129915,-0.005
76,-666.7648358692044,92.22850389790413,69.29989422762651,29.739788465587903,22,False,,,,0,False,False,7.20307234501023,-0.004054153027884099,0.0015011129082671247,0.0030022258165342494,0.0005492168391217022,1.766489110459364,0.001059045470729198,-0.005
77,-666.7657428486282,92.83545293525194,69.8021180047005,29.474973933839998,22,False,,,,0,False,False,6.947679219625032,-0.003840391973079429,0.0018637672820374712,0.0037275345640749424,0.0006050624965576997,1.715303997901902,0.005509708590758968,-0.005
78,-666.7658350168474,94.63319095565527,71.00957208477872,30.421883800772022,22,False,,,,0,False,False,6.948246177785894,-0.0038481175763608903,0.0019201304672281814,0.003840260934456363,0.0005293079346760945,1.7846599116512576,0.004074676208519538,-0.005
79,-666.7689872280442,91.72849847628231,69.0213282909712,29.43130384329062,22,False,,,,0,False,False,7.0087670226836964,-0.0038902646037808053,0.0018950409224837345,0.003790081844967469,0.0006557365835797196,1.6826271928693879,0.0033458200579193067,-0.005
80,-666.7693230352331,92.19448896588239,69.28721005411604,29.629567221187564,22,False,,,,0,False,False,7.192510449207411,-0.004067919694939011,0.0015448086663707437,0.0030896173327414874,0.0005370369853346772,1.7746829054653117,0.0010599085798656295,-0.005
81,-666.7705616124055,94.44629413987842,70.92578948584688,29.985726325747443,22,False,,,,0,False,False,6.944120541536427,-0.0038331795304746754,0.0019072779697066119,0.0038145559394132237,0.0005416675663040024,1.7765513192957074,0.005029263302026176,-0.005
82,-666.7723687243587,94.70917118223534,71.06909831353859,30.542082874386946,22,False,,,,0,False,False,6.944613653410413,-0.003872816249110099,0.0019708383835779363,0.0039416767671558725,0.0005122225473004007,1.7969777189133185,0.0024281553853696958,-0.005
83,-666.778216703498,92.77562774334694,69.77099695251083,29.23763552455879,22,False,,,,0,False,False,7.003513389346343,-0.003934465451109159,0.001860151026769069,0.003720302053538138,0.000554562100111053,1.7551421053980791,0.005546681151384203,-0.005
84,-666.7815705156186,93.77398767292138,70.40886848238704,30.65919391991744,22,False,,,,0,False,False,6.959990409053198,-0.0037244696517312317,0.0017128899072401268,0.0034257798144802535,0.0006487935499339674,1.6977905282351347,0.0006855917146952709,-0.005
85,-666.7817851790918,93.75890113062026,70.37028526126944,30.273856544422404,22,False,,,,0,False,False,6.952410614339924,-0.003786007546274281,0.0017414734194642013,0.0034829468389284027,0.0005956420496569393,1.7276433270458764,0.0012510316477027383,-0.005
86,-666.7832953077582,93.06758198045762,69.9697098859047,28.69029891545029,22,False,,,,0,False,False,7.0317202510833585,-0.003970003167467161,0.0019230419177757585,0.003846083835551517,0.0005294817365895847,1.7876333644618536,0.0060151952583226646,-0.005
87,-666.7853159712164,92.2519677642332,69.36244154567828,29.940574435977897,22,False,,,,0,False,False,7.036188580936451,-0.003936340250407069,0.0018632256144736753,0.0037264512289473506,0.0006110685088885052,1.7134883614285832,0.0009941673434551504,-0.005
88,-666.7878163359178,91.9611327481679,69.1626873310729,30.01739498890076,22,False,,,,0,False,False,7.231032690086,-0.004025911301065917,0.001359799195230875,0.00271959839046175,0.0005966698570693352,1.7273985798042544,0.0006390744110873099,-0.005
89,-666.7916211702837,93.22780886940389,70.07608433292772,28.885558374527168,22,False,,,,0,False,False,7.029577393244753,-0.0039681746323232325,0.0019220525176072087,0.0038441050352144173,0.0005255050441835664,1.7904047764819448,0.005975419230162211,-0.005
90,-666.7966572944082,93.11627897394118,69.97207168316761,29.841151993475947,22,False,,,,0,False,False,6.8298868314257914,-0.0037302997474039025,0.0019647755391168386,0.003929551078233677,0.0006345109780059769,1.6847407345363432,0.0016828852821529528,-0.005
91,-666.7968941055224,93.84564920734246,70.43009677732012,30.666560963193998,22,False,,,,0,False,False,6.905918113376329,-0.0037602253512205677,0.0019889879246501587,0.0039779758493003175,0.0006191066924867355,1.7174161122748923,0.0025615831852592932,-0.005
92,-666.7971978007655,93.0623773210877,69.87184786599708,30.125543507023504,22,False,,,,0,False,False,7.026964645042949,-0.003915591025005396,0.0017638127062418773,0.0035276254124837546,0.0005614411404569257,1.7509296670660746,0.005326504832745465,-0.005
93,-666.7974980287311,91.81027034089834,69.08282702689407,29.696555342830905,22,False,,,,0,False,False,6.997461908101001,-0.0038708217910079406,0.0018905395372930949,0.0037810790745861898,0.0006685272433910165,1.6718156215783049,0.003044331370652695,-0.005
94,-666.7981932407542,92.45924079989052,69.49952261854537,28.625280750850262,22,False,,,,0,False,False,7.103210798178791,-0.004059119281138343,0.0018792607168459413,0.0037585214336918827,0.0005125528932642115,1.8015737420437536,0.00290502516333567,-0.005
95,-666.7988510904007,92.87120847334255,69.76761184190514,29.33844063504297,22,False,,,,0,False,False,7.108633130551535,-0.003974554410600379,0.0016526862283589396,0.0033053724567178792,0.0005451680219303598,1.7737859048739408,0.00280806979223501,-0.005
96,-666.799918789017,94.53228853637945,70.9272970277607,30.377769742796804,22,False,,,,0,False,False,6.954881924923632,-0.003878373767223953,0.001911954716241,0.003823909432482,0.0005113735873919984,1.7948095568550884,0.002647151494072044,-0.005
97,-666.80104500452,92.82577567281061,69.78798949592064,29.169629772316117,22,False,,,,0,False,False,6.986539944678705,-0.003878963328449769,0.0019766527158572786,0.003953305431714557,0.0005923904361970437,1.7420373136872278,0.0054975447167286565,-0.005
98,-666.8022176753323,92.98291478983096,69.87357456946496,30.176112271722,22,False,,,,0,False,False,6.870846256006566,-0.0036832226964169795,0.0019514929275287,0.0039029858550574,0.0006971258432996858,1.6585790494987125,0.003035951962749724,-0.005
99,-666.8038255842346,92.69712511620241,69.69275451211074,28.804921730691852,22,False,,,,0,False,False,6.861004464474395,-0.0037567931696983383,0.00197498097283109,0.00394996194566218,0.0006349025091433192,1.69445085411353,0.0011247261019504068,-0.005
100,-666.8042098417174,92.98612492742764,69.9442639944318,29.11601595806009,22,False,,,,0,False,False,6.985786491963157,-0.003873327035435241,0.001969577448739818,0.003939154897479636,0.0005871089419325511,1.747699017031499,0.005426402455293156,-0.005
101,-666.80486087286,90.32112615844365,68.16676622201732,28.976674089246288,22,False,,,,0,False,False,7.048135647242334,-0.003940125499326895,0.0018039525539694824,0.003607905107938965,0.000701764997334738,1.6376664264096967,0.0026371436153189475,-0.005
102,-666.8054960505435,91.4368077873337,68.81097375542097,28.555441364349164,22,False,,,,0,False,False,7.02867908055789,-0.0039038832466909124,0.0018060863422941268,0.0036121726845882536,0.0006521611668921726,1.6844776886145423,0.005925908457110404,-0.005
103,-666.8055035031483,89.04554785174,67.2301130366212,26.65548781652669,22,False,,,,0,False,False,7.129675096514215,-0.004117151458767252,0.0018848737033365544,0.0037697474066731088,0.0006242830557391926,1.7000979064975192,0.0004529112955456058,-0.005
104,-666.8055875891926,92.51407477415866,69.55327005907479,30.500553954740102,22,False,,,,0,False,False,6.843609746519041,-0.003749347877353173,0.0019592031311823593,0.003918406262364719,0.0006702554512595084,1.65045613554327,0.0016233991069521895,-0.005
105,-666.808116406674,93.86530406378387,70.45598697899831,30.709425051292808,22,False,,,,0,False,False,6.909684074781247,-0.003757565573509954,0.001972649163223121,0.003945298326446242,0.0006207503939226723,1.716516422632049,0.002745049183648045,-0.005
106,-666.8086738265807,93.21990634756688,70.01804763529728,30.89611099600357,22,False,,,,0,False,False,7.165754077057899,-0.0039620710585717865,0.001426734518686179,0.002853469037372358,0.000568599808846429,1.7501117905256378,0.0011719512520351298,-0.005
107,-666.8101009518265,92.6443780482676,69.61666873391364,30.777590958706853,22,False,,,,0,False,False,6.924879527636536,-0.0037914406496461187,0.0017860359073394942,0.0035720718146789883,0.0006560574865457623,1.664049085814398,0.001975801414343471,-0.005
108,-666.8105531364484,94.45741356320615,70.87342473697912,30.284836153229506,22,False,,,,0,False,False,6.95975902702758,-0.003880305243853247,0.001898445459423932,0.003796890918847864,0.0005128355857854007,1.793475321868987,0.002839993418292344,-0.005
109,-666.8113718624423,94.32823187985325,70.86665883687756,29.845221791302837,22,False,,,,0,False,False,6.945288912274943,-0.003828079109440444,0.0018894056923778497,0.0037788113847556995,0.0005489526914713629,1.7703803338163586,0.005179523495974617,-0.005
110,-666.8115735356752,92.24957295837916,69.372481223993,29.194778704001568,22,False,,,,0,False,False,7.112985709031472,-0.003995078687769569,0.001694716246750036,0.003389432493500072,0.0005668441737510122,1.752799285798925,0.0053139635396362945,-0.005
111,-666.8115975802934,92.57598191666321,69.61216937536527,30.549615624380372,22,False,,,,0,False,False,6.843245816575992,-0.003749119569143939,0.001959568813999341,0.003919137627998682,0.0006699132887179607,1.6506266633561766,0.001616908183955221,-0.005
112,-666.8117025624498,91.07896762547378,68.57525395075238,28.502888442355673,22,False,,,,0,False,False,7.129846711541541,-0.004068182281980543,0.0017726953006191085,0.003545390601238217,0.0005823331764657023,1.7331186496923776,0.0041373282613791675,-0.005
113,-666.812775671199,92.54644113021378,69.55999330876611,30.983670478771867,22,False,,,,0,False,False,6.951801826308208,-0.003786152301627979,0.001812011226114168,0.003624022452228336,0.0006801736191834847,1.657006545269732,0.0014679460795223292,-0.005
114,-666.8136536735236,92.98133789670186,69.89679515844342,29.84756866259596,22,False,,,,0,False,False,6.878689344509199,-0.0037312916921419213,0.0019387582751087804,0.003877516550217561,0.000656807217604873,1.6805785500307162,0.00720187156630117,-0.005
115,-666.8162449140241,94.42968976576972,70.85298964597729,30.30527124423135,22,False,,,,0,False,False,6.962980305561932,-0.0038815306984048806,0.0018918640318074439,0.0037837280636148878,0.0005136077344948917,1.7929297531321127,0.002949305333204328,-0.005
116,-666.8189791133951,91.50633420882828,68.78437220182046,28.790644688498524,22,False,,,,0,False,False,7.002252023708666,-0.00392355873215934,0.001913868977834264,0.003827737955668528,0.0006246217128218729,1.7004865029281233,0.00865224415190526,-0.005
117,-666.8217559673037,91.99124679294295,69.2551234352584,30.739435654770976,22,False,,,,0,False,False,7.002770990570819,-0.0037956300340353565,0.0016358821354381615,0.003271764270876323,0.0007178651514260261,1.6276125407200766,0.0022896953583783205,-0.005
118,-666.8239372534138,91.42857514227988,68.7846334212515,28.593963931932226,22,False,,,,0,False,False,7.033507451053004,-0.0039045406969924986,0.0017912605215541395,0.003582521043108279,0.000650856048896609,1.6857224983845642,0.005941458482197216,-0.005
119,-666.8272334461843,93.2564765829265,70.09509578828116,29.973878736583096,22,False,,,,0,False,False,6.892153417899178,-0.0037458134009959424,0.0018936580024029846,0.003787316004805969,0.0006355172686211749,1.6954772592386456,0.006334881261854574,-0.005
120,-666.8275368235811,91.34801640845464,68.7475009219814,28.47574062365977,22,False,,,,0,False,False,7.040354641613932,-0.003927811100440022,0.001821870653244463,0.003643741306488926,0.0006395588793785675,1.6942388065290914,0.00686390876721803,-0.005
121,-666.8278609318043,94.97209129787609,71.22424273042462,30.793610832254657,22,False,,,,0,False,False,6.922412403920789,-0.0037978533246395096,0.0018911894656614763,0.0037823789313229527,0.000539292423605141,1.7762327747894437,0.004058424573389105,-0.005
122,-666.8283641540012,93.53098970693858,70.1592565009067,30.69078454526052,22,False,,,,0,False,False,6.989796908148869,-0.0038427369944715943,0.0018043004394838586,0.003608600878967717,0.000587934605149895,1.735052803289074,0.005330048338439349,-0.005
123,-666.8287400614728,92.99264256454086,69.89855888667685,29.69990441825561,22,False,,,,0,False,False,6.894584787558608,-0.0037460972586294454,0.001922997724289826,0.003845995448579652,0.0006524495427216192,1.6851924152299487,0.007302091410674046,-0.005
124,-666.8300308507868,94.04495471887708,70.69466442551317,29.86239774356851,22,False,,,,0,False,False,6.905598761823064,-0.003717277053493949,0.0018975919767285601,0.0037951839534571203,0.0006198887102122546,1.7249248247902065,0.001956601419663629,-0.005
125,-666.830566925188,92.04253719906518,69.16632519904579,28.219975096988616,22,False,,,,0,False,False,7.1122726588597525,-0.0040894937494379375,0.0018906443957994042,0.0037812887915988085,0.0005082684666229075,1.8023414168271183,0.002824469848557271,-0.005
126,-666.8315657582363,92.8200660936773,69.74895168139369,29.216187620175166,22,False,,,,0,False,False,6.983383554133213,-0.003870490053512861,0.0019789455435694587,0.0039578910871389174,0.0005993109585990019,1.7370501478650473,0.00545107274168989,-0.005
127,-666.8321875000328,94.07821691301939,70.65609871528297,29.90556129690997,22,False,,,,0,False,False,7.000778797722917,-0.00383632985157053,0.0017389056906550251,0.0034778113813100503,0.0005618455731610017,1.7633420438398655,0.002699194198197262,-0.005
128,-666.8326320737159,91.78882081791863,69.01744944436615,29.65879255982854,22,False,,,,0,False,False,7.033122686190382,-0.003922786323000941,0.0018219230148924668,0.0036438460297849337,0.0006351736590690814,1.6917721488052706,0.005961465461399834,-0.005
129,-666.8333787118264,93.41836544941961,70.16371265489619,29.005948295097053,22,False,,,,0,False,False,7.046581550725161,-0.004039350118377257,0.0019234691604209028,0.0038469383208418056,0.00047091671951272814,1.8290949887060757,0.0006718106855072856,-0.005
130,-666.8340530817834,94.04511100719058,70.57918205461971,30.69074585500296,22,False,,,,0,False,False,6.959653885832061,-0.003824187312873441,0.0018725926202282461,0.0037451852404564922,0.0005717430053890477,1.7505929199132255,0.005730061459796671,-0.005
131,-666.8342960390127,92.67493326488102,69.71504746348405,28.42528002861794,22,False,,,,0,False,False,7.039654218948371,-0.0039279748578221205,0.0018946017755054215,0.003789203551010843,0.0005734983900552655,1.761237185019137,0.00415615786018603,-0.005
132,-666.8345054153052,91.81001922295526,69.06972375338268,29.735176409915095,22,False,,,,0,False,False,6.9966720197577095,-0.0038685349841656746,0.001889790135855737,0.003779580271711474,0.0006717331901896131,1.6691452330806136,0.0029758327057994435,-0.005
133,-666.8350803682964,93.55601887053427,70.19180918780215,30.70266624167614,22,False,,,,0,False,False,6.991304977435666,-0.003842763957137835,0.0018006875959518719,0.0036013751919037437,0.000587399646303474,1.735710235725657,0.005306014070632992,-0.005
134,-666.8366443653159,92.824422021509,69.79828014234462,31.08639482735379,22,False,,,,0,False,False,6.99156267541348,-0.0038207791326561333,0.0017058927911546443,0.0034117855823092885,0.000648204844177321,1.6783207502467903,0.0033920976936581276,-0.005
135,-666.8371218315034,94.31637612770291,70.78800150269537,30.25560146359352,22,False,,,,0,False,False,6.971037386214551,-0.0038820498046786105,0.0018782491897510515,0.003756498379502103,0.0005231301582082804,1.785484381367403,0.004312165961785163,-0.005
136,-666.8397604042231,91.92502661471113,69.0609533332575,29.38957232474652,22,False,,,,0,False,False,7.150297935309891,-0.00399986824901514,0.0015777897079415734,0.003155579415883147,0.0005886723214408147,1.7341023903377026,0.004672386949296038,-0.005
137,-666.8411054853618,93.78798491697763,70.42003755825024,30.63269762766001,22,False,,,,0,False,False,6.87692761846874,-0.003724346273512943,0.0019408081846380848,0.0038816163692761696,0.0006362390217300129,1.6971537709736177,0.007068606275581394,-0.005
138,-666.8425645690648,94.59205330404487,70.93318806062295,30.837716594472077,22,False,,,,0,False,False,7.021733458091262,-0.0038796464702087496,0.0017575972464883608,0.0035151944929767216,0.0005313188384345375,1.7850748745745229,0.0032512375326570926,-0.005
139,-666.8446422124262,92.03276268652208,69.20896133584698,28.50808574713001,22,False,,,,0,False,False,7.023371035906268,-0.003873951431371932,0.0018001873529057593,0.0036003747058115185,0.0006344336442036317,1.7069032544626468,0.003439521239408244,-0.005
140,-666.8465597037384,93.03447462753319,69.9277013002231,29.734818810683223,22,False,,,,0,False,False,6.837798217113719,-0.0037338687541146076,0.0019504112007878286,0.0039008224015756572,0.0006393456911096525,1.6815081350451648,0.002322761433915993,-0.005
141,-666.8476370251791,93.89356018884948,70.53402969070751,30.28056976795143,22,False,,,,0,False,False,6.892385623704816,-0.0037880782298643383,0.0018996931632538716,0.0037993863265077432,0.0005782643868739644,1.7337452968167442,0.0038630554424867493,-0.005
142,-666.8523829376215,92.86724804104175,69.71209436818027,30.061126040180852,22,False,,,,0,False,False,7.107441611243256,-0.003949072064068071,0.0015638939263497036,0.003127787852699407,0.0005671585589576553,1.7484777409128325,0.0033930805589681224,-0.005
143,-666.8537258427466,91.08488020126784,68.6922379493463,29.423686069327122,22,False,,,,0,False,False,6.9850455524647925,-0.0038021421292880318,0.0016744573330580703,0.0033489146661161407,0.0007429072545792262,1.6088048588227475,0.0006399351190212212,-0.005
144,-666.8540647105413,94.17566166517274,70.64184139109237,31.126625469350362,22,False,,,,0,False,False,7.039245893108669,-0.003872204422699508,0.0016346218247862384,0.0032692436495724768,0.0005527829815752477,1.76044319542222,0.0022208413527001767,-0.005
145,-666.8543465934798,93.6848229423109,70.38925238986505,30.203399266941858,22,False,,,,0,False,False,7.005245207407687,-0.0038999191316114643,0.0018786506537522122,0.0037573013075044245,0.0005412347030143137,1.7762470415758553,0.004728515580097131,-0.005
146,-666.8557216478625,91.6782284994185,68.99817619252683,29.320082223804274,22,False,,,,0,False,False,7.046232090513686,-0.003897783211847541,0.001797272106759855,0.00359454421351971,0.0006568033618918852,1.6848065849364104,0.004828204622211875,-0.005
