MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,lapse_rate
5.373950264966128,-0.007475655393596783,0.011460705586303157,0.01511678311875399,0.0008970766350354583,2.082269873278911,0.14011952140904504,-0.0021605477207302937
5.726182583972117,-0.00787363716863282,0.011057083548599798,0.012588844794479302,0.000947835264969738,2.069396596566011,0.13061012840298855,-0.0019773466776287496
5.489111237973118,-0.00744035609533594,0.01129060017648914,0.013026925330167527,0.0013325150045982342,1.7376089418185936,0.08014518771091306,-0.002158769130981796
5.657296681342955,-0.007666490631064389,0.011498261476770157,0.012925911934347813,0.0009754741158336648,2.1135809529545413,0.13969723325341576,-0.0019977019198858742
5.157454528114179,-0.00714024349125404,0.01145182703743716,0.014539006002576668,0.0009387949857454167,2.0451791684147356,0.09622861884748744,-0.0021395584806750156
5.441974894471318,-0.0073645482562129435,0.01065927818585577,0.01387570851696245,0.001174495719002926,1.911766987105059,0.1996816837262974,-0.0018666537455908254
5.479086652880977,-0.007306532415074304,0.010707419465352645,0.012618969398497376,0.0009110574529825258,2.083155151677985,0.1934232145888974,-0.00193802851536294
5.691489990227081,-0.007896484396821484,0.011060677191726058,0.01345454065808502,0.0012548938666084222,1.8572373829472641,0.10540265160408285,-0.001944510707381058
5.209620322544888,-0.007115619957300984,0.011204361399371022,0.013948885389873527,0.001463746389718281,1.7134642277532257,0.12566608316692227,-0.001989394386313734
5.441859627097797,-0.007511355787093664,0.011320126809147275,0.013691724932262795,0.0008742036654516328,2.089424219268659,0.02503247994269889,-0.00218994421500336
5.2358035509331335,-0.007056543794738842,0.01076113008862724,0.013794931527888622,0.0009962594783927245,1.9942759829601562,0.16066958472183568,-0.0019692028000589295
5.265081404614652,-0.007097376402649527,0.011236809927073592,0.013336830564926554,0.0009626144308933389,2.0611954391799805,0.07327413616272109,-0.0020856316266088313
5.622726699432724,-0.007748664197365143,0.01121058778963721,0.013552573528037345,0.0009939660970769662,2.037712163802049,0.07979967202773311,-0.0020768287489017685
6.1173345064788665,-0.008331152656172465,0.011175155310542353,0.010424109046196858,0.0007447100622844953,2.190240708612109,0.1285568550152796,-0.002062825876258329
5.595935659304898,-0.007475245623959122,0.011728974728062846,0.012295958076660975,0.0008966169139791735,2.135027309373237,0.006098128503682715,-0.002213519279420795
5.557768602172838,-0.007442476834177506,0.011024068963096649,0.01248208992842682,0.0008788335994633636,2.065988364275652,0.04077473401850075,-0.0021810888714833454
5.347636927104337,-0.0072641556222378684,0.010705012696689097,0.013530435670431214,0.001406248859818218,1.7783424134801011,0.16773045597121633,-0.0017934509478278137
6.176864477752434,-0.008505334787397116,0.011585060269009581,0.012505320635446012,0.0009130654064307233,2.058780019275467,0.0731397001140035,-0.0022348648023927877
5.811307686042857,-0.007785917118851529,0.011054374617316868,0.011078856913599045,0.0011742385631059772,1.8339587406506486,0.1315452336955672,-0.0020743408003394063
5.825904856695867,-0.008104834497003565,0.011377932464610985,0.012971616631815844,0.0008229405020489672,2.1716411121897474,0.028772370555901195,-0.002156717600677431
4.951148783347479,-0.006814027872306505,0.010997758651503238,0.013736637306679275,0.0012662244395753688,1.791832381916191,0.306784963667659,-0.0018089730313993523
5.601485289935074,-0.007667693547258357,0.01092580760211675,0.013306944265014872,0.0009909403977761144,1.9608400157082158,0.10582337973265968,-0.002146354187971732
5.150854116154464,-0.006900801461707937,0.010518697009325381,0.014285834577036837,0.000997799777036743,2.0161741549265635,0.18430566971176965,-0.0018747197640210376
5.089937713721926,-0.0068968205137897665,0.011346208660582864,0.014333070546331296,0.0012076202212796977,1.8567844506793416,0.04961520473614023,-0.002162049933671697
5.1940691893769655,-0.006937963462772948,0.01157120367217109,0.014106917414856993,0.001132755473155873,1.9400366319174063,0.00723656207942857,-0.0022174264604982123
5.422376133154053,-0.00731359911102822,0.011236412004984956,0.013513016206157937,0.0009446940494436654,2.087482250601676,0.023360639162578058,-0.0021224381064560366
6.108590884456763,-0.008268630148057772,0.011089754677216679,0.01116909224180785,0.0008141579547008189,2.1285035998836115,0.011007540490348484,-0.0021890087296809295
