year,glacier_wide_balance_mean,glacier_wide_balance_std,glacier_wide_balance_min,glacier_wide_balance_max,area_km2_mean,area_km2_std,area_km2_min,area_km2_max,volume_km3_mean,volume_km3_std,volume_km3_min,volume_km3_max,mean_thickness_m_mean,mean_thickness_m_std,mean_thickness_m_min,mean_thickness_m_max,total_annual_runoff_mm_mean,total_annual_runoff_mm_std,total_annual_runoff_mm_min,total_annual_runoff_mm_max,mean_annual_discharge_m3s_mean,mean_annual_discharge_m3s_std,mean_annual_discharge_m3s_min,mean_annual_discharge_m3s_max,peak_daily_discharge_m3s_mean,peak_daily_discharge_m3s_std,peak_daily_discharge_m3s_min,peak_daily_discharge_m3s_max
2084,-4.421739924938153,0.9963291337341277,-5.607658666052784,-3.3554637810492354,19.009999999999998,3.569941175985957,16.1,25.86,1.9726437210647867,0.5714330092044819,1.473486767679713,3.0475002360310177,102.06360810597842,9.543231923022065,91.52091724718714,117.84610348147787,10818.337900848177,2058.212742300589,7360.303561954874,12986.787206829438,5.983489653145,1.6287477476800916,3.429597630807952,8.400298328867446,25.65295927044749,9.59252102330305,16.22767087858682,44.153691414702905
2085,-4.0909485926024,1.885476850511888,-7.401325756093007,-2.084043048825725,18.54,3.4897105897194396,15.78,25.2,1.8823476442407088,0.5606524530801568,1.4134022436742368,2.93336756684292,99.72511366878948,9.956741335420778,89.5692169628794,116.40347487471907,10928.48385636458,3097.2373320773195,8330.21751879863,16993.365738842753,5.705195732496087,1.227253008922565,4.502149375380969,7.969343473656935,20.564901016735348,2.9138065252071974,17.65788067749902,25.704545393174417
2086,-4.231471559409323,2.1819915542233153,-6.233871988046826,-1.2656498510018033,18.086,3.5088949827545424,15.27,24.72,1.8045466424617929,0.573213801087586,1.3217326497388184,2.865485626390687,97.69851890442571,11.155188538411862,86.55747542493899,115.91770333295659,10679.188130086302,2761.910904320865,6696.979405693609,13223.870232452336,5.410812523244744,0.8091017787256777,4.183935987008702,6.504519298577615,20.45925684651789,1.831369534082899,18.573979688233173,23.860902207832474
2087,-4.383056844671665,2.342649648683245,-6.839499380069364,-1.0654711387191005,17.64,3.6204530103289567,14.66,24.42,1.7284788909255435,0.6009045550440109,1.2186427542251084,2.831176608429862,95.49404910763191,12.576758963671988,83.1270637261329,115.9367980520009,10713.304906447274,2342.2396886476126,7894.09670693938,13382.516564696056,5.229840644495494,0.7171277056063331,4.069255997806365,6.114968985616602,21.6973511657573,3.377434684862292,17.152299826928633,27.300220027820323
2088,-4.890700616031998,1.5966552447174096,-7.506094799743677,-2.841453150676847,17.204,3.739200984167607,14.1,24.13,1.6526939365562807,0.6308343126453654,1.1101721415662846,2.802722460468593,93.07273508621529,14.139328917481945,78.73561287704146,116.1509515320594,10870.652820659327,1251.9747787929755,8680.755933679764,12525.25049421578,5.299097930873664,0.6208789502593243,4.494225658646248,6.0033490339326026,21.242847062273622,3.95433732663025,15.667010495068368,26.94446842310527
2089,-5.275201269440527,1.36908492395489,-6.913194392018258,-3.4353235205951846,16.69,3.6693977707520347,13.7,23.48,1.5666047958277918,0.638594305221699,1.032408307528624,2.7305471753337214,90.49939071111763,15.67325383308454,75.35827062252729,116.29246913687058,11953.379612434648,1821.6406442396894,8701.580869246669,13853.37936922718,5.630244152952416,0.2994282998415294,5.2606456745156205,5.983105646569737,19.94666569473557,3.6593018883361057,15.76558755602196,24.568274229582997
2090,-4.978299709061898,1.7610572955500963,-7.231534934181832,-3.056882398462275,16.144,3.5814667386421446,13.29,22.7,1.476198105120521,0.6432383780906975,0.9490675211599056,2.6452249293429113,87.66198378290161,17.29279536934585,71.4121535861479,116.5297325701723,11998.258969605076,2273.4666830823558,8760.031107135015,15421.529325462801,5.493667050930132,0.6728343481512145,4.1840346528414525,6.107741126314751,20.968169765704552,2.960604336865765,18.425554278295234,26.545101894213534
2091,-5.394608274047694,1.289476344386636,-6.844940463658141,-3.0355926977007086,15.697999999999999,3.6312333992735857,12.76,22.3,1.3937000720858284,0.6489768533504452,0.8688701231590334,2.569721276665404,84.59351754817175,18.314462918532207,68.09326984004964,115.23413796705847,11674.508590814996,2071.137247467443,8408.447352936411,14737.10051566255,5.151979329280574,0.5260748726149759,4.183444896650807,5.670913172856758,19.738581368985272,3.5582591786525186,14.820629835223135,25.28941022952123
2092,-4.12777849355018,1.2922769284257203,-5.925629012214091,-1.8811458604491742,15.169999999999998,3.6701989046916794,12.27,21.87,1.3065319304486467,0.6522865942941307,0.7947687507491791,2.496151384444287,81.50031470371277,19.319904221462863,64.7733293194115,114.13586577248682,11491.816052992179,2471.722197225082,8114.973686955474,15760.269902258584,4.863472869096936,0.6273552438139108,3.955983458889975,5.797675152751624,18.701161237985694,3.0184783523973824,14.898490917213866,23.61374524872532
2093,-5.386016135631975,1.741906941113007,-6.767070131448352,-1.9890963108990676,14.834,3.6849401623364257,11.93,21.59,1.242809274072028,0.6592526113967405,0.7257730695835978,2.451240422684369,78.74711536331822,20.482740767559154,60.835965597954555,113.53591582604766,11498.526513488929,2127.6930022164142,7313.393937772208,13071.191688765506,4.753581356685726,0.49150727065644956,4.260551682050958,5.655799180722548,17.57404164767612,2.980990636118162,12.914863040101004,20.766252731205142
2094,-5.605206064474263,1.8320758993870838,-7.948072245261479,-2.296389690427264,14.404,3.723711052162883,11.58,21.28,1.1632628580604094,0.672061993109084,0.6481785469436812,2.404277766786397,75.10692526118609,22.135701797843254,55.973967784428424,112.98297776251866,13079.027414909287,2777.346370687413,9235.799729576785,17822.52504044345,5.290247657157884,0.7615941248990908,4.261133509009691,6.148270230284633,19.04827072871719,4.872021552317296,12.9273054325439,24.85516123107129
2095,-5.217260246738208,2.2787158685315383,-7.316529288920664,-0.8599655157009892,13.894,3.7627415537078814,10.87,20.84,1.0832838758338852,0.6828515955934805,0.5536783457928132,2.351426804112306,71.56648902060121,23.83773484270628,50.93637035812449,112.83238023571526,12411.992109388597,2612.605631516316,8914.298044275129,16691.757025942297,4.8197296839475054,0.8400635583580989,3.390091727253627,5.650522225562399,16.878955209194572,3.4476840411367147,12.955879820104087,23.2084260539658
2096,-4.950446457235147,1.551269769956427,-6.358679619693948,-1.937386080181041,13.34,3.9832900973943635,10.18,20.72,1.014782508112045,0.702031614493154,0.49239955037976346,2.331538879467589,68.6737162746731,24.962220449177888,48.36930750292372,112.5260076963122,10816.929395827721,1040.5052874984601,8757.12937923606,11486.785316142421,4.0735453243999284,0.7406850145860194,3.3029254440999085,5.225707999634059,14.99246215561337,1.5801868051739687,13.03519690979693,17.29107325110365
2097,-6.223451154653291,2.0737335927540443,-8.893779611011775,-2.5239575140756507,12.803999999999998,4.12379242930582,9.5,20.4,0.9507470218765957,0.709107404325495,0.4267908127390898,2.287517789334579,65.93288660808703,25.927774219951804,44.92534870937788,112.13322496738132,13017.393973772865,2212.3706276747034,9455.727499664263,16019.829541185289,4.644341471875042,0.6148440301568526,3.6674536089031733,5.538091734883783,16.897520985636227,6.565107690585101,10.875540939532437,29.098804857762836
2098,-5.706982929910964,1.9878774881638877,-7.378002685495231,-1.9529733579845887,11.982000000000001,4.423493641907943,8.04,20.02,0.8762230691213997,0.7140640209797623,0.34558533370754624,2.231558228988329,63.4225741772362,26.38027631655115,42.983250461137594,111.46644500441204,11606.597285783826,2310.694093506692,8059.867704401698,15298.89331666199,3.8213009432873095,0.810339600735336,2.5785374912806565,4.722555457593969,13.598716942199436,3.352460875835464,10.052710506078734,19.736167951939326
2099,-6.369349141279762,1.9246025891677159,-8.943618231210818,-2.99089114500392,11.216000000000001,4.729328070667122,7.2,19.77,0.8147497921760747,0.7188102320944928,0.3024325069048599,2.1886504402117692,61.53883098401501,26.532043326456293,42.00451484789721,110.70563683418155,13203.17884142009,2643.280879940139,8549.458079276821,16782.988123710737,4.004179129064333,0.8744235647122884,2.838805300871424,5.224842328835528,14.41449614574756,4.943313675611186,8.390080370389796,21.129842617508256
2100,-5.950292402562979,1.5925582608463715,-7.42911463069143,-3.2747298100495335,10.414,5.0124907979965405,6.28,19.47,0.7493196801424279,0.7146649844563563,0.24983626337614573,2.1238483533379515,59.28048956678673,26.470603289620875,39.782844486647406,109.08312035634061,13148.40060860345,1556.592408305996,10178.987047413757,14563.322717968744,3.7908803933691644,1.2493694991394113,2.6223163075664795,5.756429138214717,11.942987773369818,5.550935983139491,6.67227888737151,22.24588640423903
